Date and Time,Temperature,pH,Turbidity (NTU),Disease,Chemicals
1/19/2023 23:19,23.93,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:20,23.93,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:21,23.92,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:22,23.93,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:23,23.95,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:24,23.94,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:24,23.94,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:25,23.93,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:26,23.93,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:27,23.91,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:28,23.94,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:29,23.93,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:30,28.94,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:31,28.95,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:32,28.97,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:33,28.97,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:34,28.95,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:35,28.93,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:36,28.93,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:37,28.91,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:38,28.9,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:39,28.88,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:40,28.86,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:41,28.85,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:42,28.88,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:43,28.87,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:43,28.89,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:44,28.9,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:45,28.89,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:46,28.9,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:47,28.89,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:48,28.9,8.23,26,Optimal,Potassium Permanganate
1/19/2023 23:49,28.88,8.24,26,Optimal,Potassium Permanganate
1/19/2023 23:50,28.89,8.24,26,Optimal,Potassium Permanganate
1/19/2023 23:51,28.88,8.24,26,Optimal,Potassium Permanganate
1/19/2023 23:52,28.88,8.24,26,Optimal,Potassium Permanganate
1/19/2023 23:53,28.86,8.24,26,Optimal,Potassium Permanganate
1/19/2023 23:54,28.85,8.24,26,Optimal,Potassium Permanganate
1/19/2023 23:54,28.83,8.24,26,Optimal,Potassium Permanganate
1/19/2023 23:55,28.82,8.24,26,Optimal,Potassium Permanganate
1/19/2023 23:56,28.8,8.24,26,Optimal,Potassium Permanganate
1/19/2023 23:57,28.78,8.24,26,Optimal,Potassium Permanganate
1/19/2023 23:58,28.77,8.24,26,Optimal,Potassium Permanganate
1/19/2023 23:59,28.79,8.24,26,Optimal,Potassium Permanganate
1/20/2023 0:00,28.81,8.24,26,Optimal,Potassium Permanganate
1/20/2023 0:01,28.8,8.24,26,Optimal,Potassium Permanganate
1/20/2023 0:02,24.79,8.24,26,Optimal,Potassium Permanganate
1/20/2023 0:03,24.79,8.24,26,Optimal,Potassium Permanganate
1/20/2023 0:04,24.79,8.24,26,Optimal,Potassium Permanganate
1/20/2023 0:05,24.8,8.24,26,Optimal,Potassium Permanganate
1/20/2023 0:05,24.78,8.24,26,Optimal,Potassium Permanganate
1/20/2023 0:06,24.79,8.24,26,Optimal,Potassium Permanganate
1/20/2023 0:07,24.78,8.24,26,Optimal,Potassium Permanganate
1/20/2023 0:08,24.77,8.24,26,Optimal,Potassium Permanganate
1/20/2023 0:09,29.78,6.75,26,Aeromonas,Sodium Carbanate
1/20/2023 0:10,29.79,6.75,26,Aeromonas,Sodium Carbanate
1/20/2023 0:11,29.81,6.75,26,Aeromonas,Sodium Carbanate
1/20/2023 0:12,29.81,6.75,26,Aeromonas,Sodium Carbanate
1/20/2023 0:13,29.81,6.75,26,Aeromonas,Sodium Carbanate
1/20/2023 0:14,29.83,6.75,26,Aeromonas,Sodium Carbanate
1/20/2023 0:15,29.84,6.75,26,Aeromonas,Sodium Carbanate
1/20/2023 0:16,29.84,6.75,26,Aeromonas,Sodium Carbanate
1/20/2023 0:16,29.84,6.75,26,Aeromonas,Sodium Carbanate
1/20/2023 0:17,29.83,6.75,26,Aeromonas,Sodium Carbanate
1/20/2023 0:18,29.85,6.75,26,Aeromonas,Sodium Carbanate
1/20/2023 0:19,29.85,6.75,26,Aeromonas,Sodium Carbanate
1/20/2023 0:20,29.83,6.75,26,Aeromonas,Sodium Carbanate
1/20/2023 0:21,29.82,6.75,26,Aeromonas,Sodium Carbanate
1/20/2023 0:22,29.8,6.75,26,Aeromonas,Sodium Carbanate
1/20/2023 0:23,29.8,6.75,26,Aeromonas,Sodium Carbanate
1/20/2023 0:24,29.79,6.75,26,Aeromonas,Sodium Carbanate
1/20/2023 0:25,29.79,6.75,26,Aeromonas,Sodium Carbanate
1/20/2023 0:26,29.79,6.75,26,Aeromonas,Sodium Carbanate
1/20/2023 0:27,29.81,6.75,26,Aeromonas,Sodium Carbanate
1/21/2023 0:27,24.78,8.19,26,Optimal,Potassium Permanganate
1/21/2023 0:28,24.78,8.19,26,Optimal,Potassium Permanganate
1/21/2023 0:29,24.76,8.19,26,Optimal,Potassium Permanganate
1/21/2023 0:30,24.74,8.19,26,Optimal,Potassium Permanganate
1/21/2023 0:31,24.74,8.19,26,Optimal,Potassium Permanganate
1/21/2023 0:32,24.76,8.19,26,Optimal,Potassium Permanganate
1/21/2023 0:33,24.73,8.19,26,Optimal,Potassium Permanganate
1/21/2023 0:34,24.73,8.19,26,Optimal,Potassium Permanganate
1/21/2023 0:35,24.75,8.19,26,Optimal,Potassium Permanganate
1/21/2023 0:36,24.73,8.19,26,Optimal,Potassium Permanganate
1/21/2023 0:37,24.72,8.19,26,Optimal,Potassium Permanganate
1/21/2023 0:38,24.71,8.19,26,Optimal,Potassium Permanganate
1/21/2023 0:38,24.68,8.19,26,Optimal,Potassium Permanganate
1/21/2023 0:39,24.69,8.19,26,Optimal,Potassium Permanganate
1/21/2023 0:40,24.7,8.19,26,Optimal,Potassium Permanganate
1/21/2023 0:41,24.7,8.19,26,Optimal,Potassium Permanganate
1/21/2023 0:42,24.68,8.19,26,Optimal,Potassium Permanganate
1/21/2023 0:43,24.66,8.19,26,Optimal,Potassium Permanganate
1/21/2023 0:44,24.68,8.27,26,Optimal,Potassium Permanganate
1/21/2023 0:45,24.67,8.27,26,Optimal,Potassium Permanganate
1/21/2023 0:46,24.66,8.27,26,Optimal,Potassium Permanganate
1/21/2023 0:47,24.64,8.27,26,Optimal,Potassium Permanganate
1/21/2023 0:48,24.64,8.27,26,Optimal,Potassium Permanganate
1/21/2023 0:49,24.62,8.27,26,Optimal,Potassium Permanganate
1/21/2023 0:49,24.6,8.27,26,Optimal,Potassium Permanganate
1/21/2023 0:50,24.59,8.27,26,Optimal,Potassium Permanganate
1/21/2023 0:51,24.6,8.27,26,Optimal,Potassium Permanganate
1/21/2023 0:52,24.58,8.27,26,Optimal,Potassium Permanganate
1/21/2023 0:53,24.61,8.27,26,Optimal,Potassium Permanganate
1/21/2023 0:54,24.61,8.27,26,Optimal,Potassium Permanganate
1/21/2023 0:55,24.61,8.27,26,Optimal,Potassium Permanganate
1/21/2023 0:56,24.63,8.27,26,Optimal,Potassium Permanganate
1/21/2023 0:57,24.62,8.27,26,Optimal,Potassium Permanganate
1/21/2023 0:58,24.62,8.27,26,Optimal,Potassium Permanganate
1/21/2023 0:59,24.6,8.27,26,Optimal,Potassium Permanganate
1/21/2023 1:01,24.59,8.28,26,Optimal,Potassium Permanganate
1/21/2023 1:02,24.58,8.28,26,Optimal,Potassium Permanganate
1/21/2023 1:03,24.6,8.28,26,Optimal,Potassium Permanganate
1/21/2023 1:04,24.6,8.28,26,Optimal,Potassium Permanganate
1/21/2023 1:05,24.58,8.28,26,Optimal,Potassium Permanganate
1/21/2023 1:06,24.57,8.28,26,Optimal,Potassium Permanganate
1/21/2023 1:07,24.57,8.28,26,Optimal,Potassium Permanganate
1/21/2023 1:09,24.55,8.28,26,Optimal,Potassium Permanganate
1/21/2023 1:10,24.54,8.28,26,Optimal,Potassium Permanganate
1/21/2023 1:11,24.54,8.28,26,Optimal,Potassium Permanganate
1/21/2023 1:12,24.56,8.28,26,Optimal,Potassium Permanganate
1/21/2023 1:13,24.57,8.28,26,Optimal,Potassium Permanganate
1/21/2023 1:14,24.56,8.28,26,Optimal,Potassium Permanganate
1/21/2023 1:15,24.57,8.28,26,Optimal,Potassium Permanganate
1/21/2023 1:16,24.55,8.28,26,Optimal,Potassium Permanganate
1/21/2023 1:17,24.54,8.29,26,Optimal,Potassium Permanganate
1/21/2023 1:18,24.53,8.29,26,Optimal,Potassium Permanganate
1/21/2023 1:19,24.52,8.29,26,Optimal,Potassium Permanganate
1/21/2023 1:19,24.5,8.29,26,Optimal,Potassium Permanganate
1/21/2023 1:20,24.49,8.29,26,Optimal,Potassium Permanganate
1/21/2023 1:21,24.47,8.29,26,Optimal,Potassium Permanganate
1/21/2023 1:22,24.47,8.29,26,Optimal,Potassium Permanganate
1/21/2023 1:23,24.5,8.29,26,Optimal,Potassium Permanganate
1/21/2023 1:24,24.51,8.29,26,Optimal,Potassium Permanganate
1/21/2023 1:25,24.54,8.29,26,Optimal,Potassium Permanganate
1/21/2023 1:26,24.53,8.29,26,Optimal,Potassium Permanganate
1/21/2023 1:28,24.55,8.29,26,Optimal,Potassium Permanganate
1/21/2023 1:29,24.57,8.29,26,Optimal,Potassium Permanganate
1/21/2023 1:29,24.57,8.29,26,Optimal,Potassium Permanganate
1/21/2023 1:30,24.57,8.29,26,Optimal,Potassium Permanganate
1/21/2023 1:31,24.59,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:32,24.56,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:33,24.56,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:34,24.54,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:35,24.51,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:36,24.49,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:37,24.49,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:38,24.5,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:39,24.49,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:40,24.47,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:40,24.46,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:41,24.45,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:42,24.45,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:43,24.44,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:44,24.43,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:45,24.46,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:46,24.44,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:47,24.46,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:48,24.44,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:49,24.46,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:50,24.45,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:51,24.48,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:51,24.48,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:52,24.5,8.3,26,Optimal,Potassium Permanganate
1/21/2023 1:53,24.52,8.31,26,Optimal,Potassium Permanganate
1/21/2023 1:54,24.54,8.31,26,Optimal,Potassium Permanganate
1/21/2023 1:55,24.53,8.31,26,Optimal,Potassium Permanganate
1/21/2023 1:56,24.54,8.31,26,Optimal,Potassium Permanganate
1/21/2023 1:57,24.56,8.31,26,Optimal,Potassium Permanganate
1/21/2023 1:58,24.57,8.31,26,Optimal,Potassium Permanganate
1/21/2023 1:59,24.56,8.31,26,Optimal,Potassium Permanganate
1/21/2023 2:00,24.55,8.31,26,Optimal,Potassium Permanganate
1/21/2023 2:01,24.56,8.31,26,Optimal,Potassium Permanganate
1/21/2023 2:02,24.54,8.31,26,Optimal,Potassium Permanganate
1/21/2023 2:03,24.51,8.31,26,Optimal,Potassium Permanganate
1/21/2023 2:04,24.52,8.31,26,Optimal,Potassium Permanganate
1/21/2023 2:06,24.52,8.31,26,Optimal,Potassium Permanganate
1/21/2023 2:06,24.53,8.31,26,Optimal,Potassium Permanganate
1/21/2023 2:07,24.55,8.31,26,Optimal,Potassium Permanganate
1/21/2023 2:08,24.54,8.31,26,Optimal,Potassium Permanganate
1/21/2023 2:09,24.56,8.31,26,Optimal,Potassium Permanganate
1/21/2023 2:10,24.57,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:11,24.54,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:12,24.53,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:13,24.54,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:14,24.54,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:15,24.52,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:17,24.52,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:18,24.53,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:19,24.52,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:20,24.53,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:21,24.51,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:22,24.53,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:22,24.53,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:23,24.5,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:24,24.49,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:25,24.51,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:26,24.49,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:27,24.5,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:28,24.5,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:29,24.5,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:30,24.51,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:31,24.51,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:32,24.5,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:33,24.51,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:35,24.51,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:36,24.52,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:38,24.51,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:39,24.52,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:40,24.5,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:41,24.5,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:42,24.49,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:43,24.47,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:44,24.45,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:45,24.45,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:46,24.44,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:48,24.46,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:49,24.46,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:50,24.44,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:51,24.45,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:52,24.43,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:53,24.43,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:54,24.45,8.31,27,Optimal,Potassium Permanganate
1/21/2023 2:55,24.44,8.3,27,Optimal,Potassium Permanganate
1/21/2023 2:55,24.45,8.3,27,Optimal,Potassium Permanganate
1/21/2023 2:56,24.43,8.3,27,Optimal,Potassium Permanganate
1/21/2023 2:57,24.42,8.3,27,Optimal,Potassium Permanganate
1/21/2023 2:58,24.43,8.3,27,Optimal,Potassium Permanganate
1/21/2023 2:59,24.43,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:00,24.42,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:01,24.42,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:02,24.41,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:03,24.42,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:04,24.41,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:06,24.41,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:07,24.4,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:08,24.43,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:08,24.45,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:09,24.46,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:10,24.49,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:11,24.47,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:12,24.46,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:13,24.45,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:14,24.44,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:15,24.44,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:16,24.46,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:18,24.46,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:20,24.48,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:21,24.46,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:23,24.48,8.3,27,Optimal,Potassium Permanganate
1/21/2023 3:24,24.47,8.3,27,Optimal,Potassium Permanganate
1/22/2023 3:26,25.49,8.3,27,Optimal,Potassium Permanganate
1/22/2023 3:27,25.48,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:28,25.46,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:29,25.48,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:30,25.49,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:31,25.5,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:32,25.49,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:33,25.51,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:34,25.5,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:35,25.5,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:36,25.48,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:36,25.49,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:37,25.48,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:38,25.47,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:39,25.49,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:40,25.48,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:41,25.5,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:42,25.49,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:43,25.49,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:44,25.49,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:45,25.47,8.29,27,Optimal,Potassium Permanganate
1/22/2023 3:46,25.46,8.28,27,Optimal,Potassium Permanganate
1/22/2023 3:47,25.44,8.28,27,Optimal,Potassium Permanganate
1/22/2023 3:48,25.45,8.28,27,Optimal,Potassium Permanganate
1/22/2023 3:48,25.46,8.28,27,Optimal,Potassium Permanganate
1/22/2023 3:50,25.44,8.28,27,Optimal,Potassium Permanganate
1/22/2023 3:51,25.46,8.28,27,Optimal,Potassium Permanganate
1/22/2023 3:53,25.44,8.28,27,Optimal,Potassium Permanganate
1/22/2023 3:55,25.47,8.28,27,Optimal,Potassium Permanganate
1/22/2023 3:56,25.45,8.28,27,Optimal,Potassium Permanganate
1/22/2023 4:00,25.44,8.28,27,Optimal,Potassium Permanganate
1/22/2023 4:01,25.45,8.28,27,Optimal,Potassium Permanganate
1/22/2023 4:02,25.46,8.28,27,Optimal,Potassium Permanganate
1/22/2023 4:03,25.46,8.28,27,Optimal,Potassium Permanganate
1/22/2023 4:04,25.45,8.28,27,Optimal,Potassium Permanganate
1/22/2023 4:05,25.44,8.28,27,Optimal,Potassium Permanganate
1/22/2023 4:06,25.42,8.28,27,Optimal,Potassium Permanganate
1/22/2023 4:06,25.45,8.28,27,Optimal,Potassium Permanganate
1/22/2023 4:07,25.46,8.28,27,Optimal,Potassium Permanganate
1/22/2023 4:08,25.44,8.27,27,Optimal,Potassium Permanganate
1/22/2023 4:10,25.47,8.27,27,Optimal,Potassium Permanganate
1/22/2023 4:11,25.49,8.27,27,Optimal,Potassium Permanganate
1/22/2023 4:12,25.5,8.27,27,Optimal,Potassium Permanganate
1/22/2023 4:13,25.52,8.27,27,Optimal,Potassium Permanganate
1/22/2023 4:14,25.54,8.27,27,Optimal,Potassium Permanganate
1/22/2023 4:15,25.52,8.27,27,Optimal,Potassium Permanganate
1/22/2023 4:16,25.54,8.27,27,Optimal,Potassium Permanganate
1/22/2023 4:16,25.55,8.27,27,Optimal,Potassium Permanganate
1/22/2023 4:17,25.55,8.27,27,Optimal,Potassium Permanganate
1/22/2023 4:18,25.55,8.27,27,Optimal,Potassium Permanganate
1/22/2023 4:19,25.56,8.27,27,Optimal,Potassium Permanganate
1/22/2023 4:20,25.56,8.27,27,Optimal,Potassium Permanganate
1/22/2023 4:21,25.56,8.27,27,Optimal,Potassium Permanganate
1/22/2023 4:22,25.58,8.27,27,Optimal,Potassium Permanganate
1/22/2023 4:24,25.6,8.27,27,Optimal,Potassium Permanganate
1/22/2023 4:25,25.62,8.19,27,Optimal,Potassium Permanganate
1/22/2023 4:28,25.61,8.19,27,Optimal,Potassium Permanganate
1/22/2023 4:29,25.61,8.19,27,Optimal,Potassium Permanganate
1/22/2023 4:30,25.63,8.19,27,Optimal,Potassium Permanganate
1/22/2023 4:31,25.62,8.19,27,Optimal,Potassium Permanganate
1/22/2023 4:32,25.64,8.19,27,Optimal,Potassium Permanganate
1/22/2023 4:33,25.63,8.19,27,Optimal,Potassium Permanganate
1/22/2023 4:35,25.64,8.19,27,Optimal,Potassium Permanganate
1/22/2023 4:36,25.62,8.19,27,Optimal,Potassium Permanganate
1/22/2023 4:37,25.61,8.19,27,Optimal,Potassium Permanganate
1/22/2023 4:38,25.63,8.19,27,Optimal,Potassium Permanganate
1/22/2023 4:39,25.64,8.19,27,Optimal,Potassium Permanganate
1/22/2023 4:39,25.65,8.19,27,Optimal,Potassium Permanganate
1/22/2023 4:40,25.64,8.19,27,Optimal,Potassium Permanganate
1/22/2023 4:41,25.66,8.19,27,Optimal,Potassium Permanganate
1/22/2023 4:42,25.65,8.19,27,Optimal,Potassium Permanganate
1/22/2023 4:43,25.64,8.19,27,Optimal,Potassium Permanganate
1/22/2023 4:44,25.62,8.19,27,Optimal,Potassium Permanganate
1/22/2023 4:45,25.61,8.19,27,Optimal,Potassium Permanganate
1/22/2023 4:46,25.64,6.25,27,Optimal,Sodium Carbanate
1/22/2023 4:47,25.62,6.25,27,Optimal,Sodium Carbanate
1/22/2023 4:48,25.64,6.25,27,Optimal,Sodium Carbanate
1/22/2023 4:49,25.64,6.25,27,Optimal,Sodium Carbanate
1/22/2023 4:50,25.63,6.25,27,Optimal,Sodium Carbanate
1/22/2023 4:50,25.61,6.25,27,Optimal,Sodium Carbanate
1/22/2023 4:51,25.61,6.25,27,Optimal,Sodium Carbanate
1/22/2023 4:52,25.59,6.25,27,Optimal,Sodium Carbanate
1/22/2023 4:53,25.59,6.25,27,Optimal,Sodium Carbanate
1/22/2023 4:54,25.58,6.25,27,Optimal,Sodium Carbanate
1/22/2023 4:57,25.57,6.25,27,Optimal,Sodium Carbanate
1/22/2023 4:58,25.59,6.25,27,Optimal,Sodium Carbanate
1/22/2023 5:00,25.6,6.25,27,Optimal,Sodium Carbanate
1/22/2023 5:01,25.6,8.24,27,Optimal,Potassium Permanganate
1/22/2023 5:02,25.6,8.24,27,Optimal,Potassium Permanganate
1/22/2023 5:04,25.59,8.24,27,Optimal,Potassium Permanganate
1/22/2023 5:05,25.62,8.24,27,Optimal,Potassium Permanganate
1/22/2023 5:07,25.64,8.24,27,Optimal,Potassium Permanganate
1/22/2023 5:08,25.63,8.24,27,Optimal,Potassium Permanganate
1/22/2023 5:09,25.64,8.24,27,Optimal,Potassium Permanganate
1/22/2023 5:10,25.66,8.24,27,Optimal,Potassium Permanganate
1/22/2023 5:12,25.69,8.24,27,Optimal,Potassium Permanganate
1/22/2023 5:12,25.68,8.23,27,Optimal,Potassium Permanganate
1/22/2023 5:13,25.68,8.23,27,Optimal,Potassium Permanganate
1/22/2023 5:15,25.68,8.23,27,Optimal,Potassium Permanganate
1/22/2023 5:16,25.69,8.23,27,Optimal,Potassium Permanganate
1/22/2023 5:17,25.71,8.23,27,Optimal,Potassium Permanganate
1/22/2023 5:18,25.72,8.23,27,Optimal,Potassium Permanganate
1/22/2023 5:19,25.74,8.23,26,Optimal,Potassium Permanganate
1/22/2023 5:20,25.73,8.23,26,Optimal,Potassium Permanganate
1/22/2023 5:21,25.71,8.22,26,Optimal,Potassium Permanganate
1/22/2023 5:22,25.71,8.22,26,Optimal,Potassium Permanganate
1/22/2023 5:23,25.71,8.22,26,Optimal,Potassium Permanganate
1/22/2023 5:24,25.73,8.22,26,Optimal,Potassium Permanganate
1/22/2023 5:25,25.7,8.22,26,Optimal,Potassium Permanganate
1/22/2023 5:25,25.7,8.22,26,Optimal,Potassium Permanganate
1/22/2023 5:26,25.69,8.22,26,Optimal,Potassium Permanganate
1/22/2023 5:27,25.67,8.22,26,Optimal,Potassium Permanganate
1/22/2023 5:28,25.66,8.21,26,Optimal,Potassium Permanganate
1/22/2023 5:29,25.66,8.21,26,Optimal,Potassium Permanganate
1/22/2023 5:30,25.66,8.21,26,Optimal,Potassium Permanganate
1/22/2023 5:31,25.67,8.21,26,Optimal,Potassium Permanganate
1/22/2023 5:32,25.69,8.21,26,Optimal,Potassium Permanganate
1/22/2023 5:33,25.71,8.21,26,Optimal,Potassium Permanganate
1/22/2023 5:35,25.73,8.21,26,Optimal,Potassium Permanganate
1/22/2023 5:38,25.74,8.2,26,Optimal,Potassium Permanganate
1/22/2023 5:39,25.75,8.2,26,Optimal,Potassium Permanganate
1/22/2023 5:46,25.73,8.2,26,Optimal,Potassium Permanganate
1/22/2023 5:47,25.74,8.19,26,Optimal,Potassium Permanganate
1/22/2023 5:48,25.72,8.19,26,Optimal,Potassium Permanganate
1/22/2023 5:49,25.7,8.19,26,Optimal,Potassium Permanganate
1/22/2023 5:51,25.71,8.19,26,Optimal,Potassium Permanganate
1/22/2023 5:52,25.69,6.25,26,Optimal,Sodium Carbanate
1/22/2023 5:53,25.71,6.25,26,Optimal,Sodium Carbanate
1/22/2023 5:54,25.7,6.25,26,Optimal,Sodium Carbanate
1/22/2023 5:56,25.7,8.17,26,Optimal,Potassium Permanganate
1/22/2023 5:58,25.7,8.17,26,Optimal,Potassium Permanganate
1/22/2023 6:00,25.72,8.17,26,Optimal,Potassium Permanganate
1/22/2023 6:01,25.7,8.27,26,Optimal,Potassium Permanganate
1/22/2023 6:02,25.71,8.27,26,Optimal,Potassium Permanganate
1/22/2023 6:04,25.74,8.27,26,Optimal,Potassium Permanganate
1/22/2023 6:05,25.72,8.27,26,Optimal,Potassium Permanganate
